UID,State,Office Level,Electoral District,Office Name,Candidate Name,Candidate Party,Completed?,Incumbent,Phone,Mailing Address,Website,Email,Facebook URL,Twitter Name,Google Plus URL,Wiki Word,Youtube
NJ00076,NJ,County,Mercer County,Vote for 3: Members of Board of Chosen Freeholders,"Pasquale 'Pat' Colavita, Jr.",Democratic,TRUE,,,,,,,,,,
NJ00077,NJ,County,Mercer County,Vote for 3: Members of Board of Chosen Freeholders,"Samuel T. Frisby, Sr.",Democratic,TRUE,,,,,,http://www.facebook.com/pages/Frisby-for-Freeholder/154054864653000,,,,
NJ00080,NJ,County,Mercer County,Vote for 3: Members of Board of Chosen Freeholders,David Walsh,Republican,TRUE,,,,,,,,,,
NJ50001,NJ,County,Mercer County,Vote for 3: Members of Board of Chosen Freeholders,David G. Maher,Republican,TRUE,,,,,,http://www.facebook.com/pages/Supporters-of-David-Maher-for-Mercer-County-Freeholder/115833088496793,,,,
NJ50002,NJ,County,Mercer County,Vote for 3: Members of Board of Chosen Freeholders,Richard Urbani,Republican,TRUE,,,,,,,,,,
NJ00081,NJ ,County,Middlesex County,Surrogate,Kevin J. Hoagland,Democratic,TRUE,,,,,,,,,,
NJ00082,NJ,County,Middlesex County,Surrogate,Lynda Woods Cleary,Republican,TRUE,,,,,,,,,,
NJ00083,NJ,County,Middlesex County,Vote for 2: Members of Board of Chosen Freeholders,H. James Polos,Democratic,TRUE,,,,,,,,,,
NJ00084,NJ,County,Middlesex County,Vote for 2: Members of Board of Chosen Freeholders,Ronald G. Rios,Democratic,TRUE,,,,,,,,,,
NJ00085,NJ,County,Middlesex County,Vote for 2: Members of Board of Chosen Freeholders,Roger W. Daley,Republican,TRUE,,,,,,,,,,
NJ00086,NJ,County,Middlesex County,Vote for 2: Members of Board of Chosen Freeholders,"Abrar ""Sam"" Khan",Republican,TRUE,,,,http://samkhannj.com/index.php,,http://www.facebook.com/pages/Sam-Khan-For-Freeholder/211586835602665,Samkhannj,,,
NJ50003,NJ,County,Middlesex County,Vote for 2: Members of Board of Chosen Freeholders,Inder J. Soni,America First,TRUE,,,,,,,,,,
NJ00087,NJ,County,Monmouth County,County Clerk,Michael Steinhorn,Democratic,TRUE,,,,,,,,,,
NJ00088,NJ,County,Monmouth County,County Clerk,Claire French,Republican,TRUE,,,,,,,,,,
NJ00089,NJ,County,Monmouth County,Board of Chosen Freeholders (Full Term),William Shea,Democratic,TRUE,,,,http://votebillshea.com/Mission.html,,,,,,
NJ00090,NJ ,County,Monmouth County,Board of Chosen Freeholders (Full Term),John Curley,Republican,TRUE,,,,,,,,,,
NJ00091,NJ,County,Monmouth County,Board of Chosen Freeholders (1 Yr Unexpired) ,Kevin Lavan,Democratic,TRUE,,,,,,,,,,
NJ00092,NJ,County,Monmouth County,Board of Chosen Freeholders (1 Yr Unexpired) ,Serena DiMaso,Republican,TRUE,,,,,,,,,,
NJ00093,NJ,County,Morris County,Board of Chosen Freeholders,John Cesaro,Republican,,,,,,,,,,,
NJ00094,NJ,County,Morris County,Board of Chosen Freeholders,John Krickus,Republican,,,,,,,,,,,
NJ00095,NJ,County,Morris County,Board of Chosen Freeholders,David Scapicchio,Republican,,,,,,,,,,,
NJ00096,NJ,County,Morris County,Board of Chosen Freeholders,Toshiba Foster,Democratic,,,,,,,,,,,
NJ00097,NJ,County,Morris County,Board of Chosen Freeholders,Joy Singh,Democratic,,,,,,,,,,,
NJ00098,NJ ,County,Morris County,Board of Chosen Freeholders,Wasim Khan,Democratic,,,,,,,,,,,
NJ00099,NJ,County,Morris County,Board of Chosen Freeholders Unexpired Term,William Hank Lyon,Republican,,,,,,,,,,,
NJ00100,NJ,County,Ocean County,Sheriff,William L. Polhemus,Republican,TRUE,,,,,,,,,,
NJ00101,NJ,County,Ocean County,Sheriff,"George ""Bob"" Armstrong",Democratic,TRUE,,,,,,,,,,
NJ50006,NJ,County,Ocean County,Sheriff,John McMenamin,Independent - Call of Duty,TRUE,,,,,,,,,,
NJ00102,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,"John C. Bartlett, Jr.",Republican,TRUE,,,,,,,,,,
NJ00103,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,Gerry P. Little,Republican,TRUE,,,,,,,,,,
NJ00104,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,Joseph D. Grisanti,Democratic,TRUE,,,,,,,,,,
NJ00105,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,Pat Barndt,Democratic,TRUE,,,,,,http://www.facebook.com/patbarndt,,,,
NJ50004,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,Scott Neuman,Independent,TRUE,,,,http://scottneumanforfreeholder.com/?author=1,,http://www.facebook.com/pages/Scott-Neuman-for-Ocean-County-Board-of-Chosen-Freeholder/495881757108464,,,,
NJ50005,NJ,County,Ocean County,Member of the Board of Chosen Freeholders,Tracy M. Caprioni,Independent,TRUE,,,,,,,,,,
NJ00106,NJ,County,Passaic County,Board of Chosen Freeholders,Michael Marotta,Republican,TRUE,,,,,,,,,,
NJ00107,NJ ,County,Passaic County,Board of Chosen Freeholders,Deborah E. Ciambrone,Republican,TRUE,,,,,,,,,,
NJ00108,NJ,County,Passaic County,Board of Chosen Freeholders,Edward O'Connell,Republican,TRUE,,,,,,,,,,
NJ00109,NJ,County,Passaic County,Board of Chosen Freeholders,John Bartlett,Democratic,TRUE,,,,http://www.johnbartlett.org/passaiccounty.html,,http://www.facebook.com/BartlettCampaign,johnwbartlett,,,
NJ00110,NJ,County,Passaic County,Board of Chosen Freeholders,Hector Lora,Democratic,TRUE,,,,,,,,,,
NJ00111,NJ,County,Passaic County,Board of Chosen Freeholders,Ronda Casson Cotroneo,Democratic,TRUE,,,,,,http://www.facebook.com/ronda.cassoncotroneo,,,,
NJ00112,NJ,County,Salem County,Sheriff,Charles M. Miller,Republican ,,,,,,,,,,,
NJ00113,NJ,County,Salem County ,Board of Chosen Freeholders,Beth E. Timberman,Democratic,,,,,,,,,,,
NJ00114,NJ,County,Salem County ,Board of Chosen Freeholders,Jeffrey J. Hogan,Democratic,,,,,,,,,,,
NJ00115,NJ ,County,Salem County ,Board of Chosen Freeholders,Benjamin H. Laury,Republican,,,,,,,,,,,
NJ00116,NJ,County,Salem County ,Board of Chosen Freeholders,Edward C. Segrest,Republican,,,,,,,,,,,
NJ00117,NJ,County,Somerset County,County Clerk,Brett A. Radi,Republican,,,,,,,,,,,
NJ00118,NJ,County,Somerset County,County Clerk,Joan Pritchard,Democratic,,,,,,,,,,,
NJ00119,NJ,County,Somerset County,Freeholder,Patrick Scaglione,Republican,,,,,,,,,,,
NJ00120,NJ,County,Somerset County,Freeholder,Mark Caliguire,Republican,,,,,,,,,,,
NJ00121,NJ,County,Somerset County,Freeholder,Anthony Pranzatelli,Democratic,,,,,,,,,,,
NJ00122,NJ,County,Somerset County,Freeholder,William Galtieri,Democratic,,,,,,,,,,,
NJ00123,NJ,County,Somerset County,Freeholder,Edward P. Zimmerman,Independent ,,,,,,,,,,,
NJ00124,NJ,County,Sussex County,Freeholder,Gail Phoebus,Republican,,,,,,,,,,,
NJ00125,NJ ,County,Sussex County,Freeholder,Dennis J. Mudrick,Republican,,,,,,,,,,,
NJ00126,NJ,County,Sussex County,Freeholder,Jim Tighe,Democratic,,,,,,,,,,,
NJ00127,NJ,County,Sussex County,Freeholder,Susan Williams,Democratic,,,,,,,,,,,
NJ00128,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Alexander Mirabella,Democratic,TRUE,,,,,,http://www.facebook.com/alexandermirabella,,,,
NJ00129,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Mohamed S. Jalloh,Democratic,TRUE,,,,,,,,,,
NJ00130,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Bruce H. Bergen,Democratic,TRUE,,,,,,,,,,
NJ00131,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Diane Barabas,Republican,TRUE,,,,,,,,,,
NJ00132,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Stephen Kozlovich,Republican,TRUE,,,,,,http://www.facebook.com/StephanKozlovichForUnionCountyFreeholder?fref=ts,,,,
NJ00133,NJ,County,Union County,Vote for 3: Members of Board of Chosen Freeholders,Krzysztof Chris T. Nowak,Republican,TRUE,,,,,,,,,,
NJ00134,NJ,County,Warren County,County Clerk,Patricia Kolb,Republican,,,,,,,,,,,
NJ00135,NJ,County,Warren County,Freeholder,Edward J. Smith,Republican,,,,,,,,,,,
NJ00136,NJ,County,Warren County,Freeholder,Tom Palmieri,Democratic,,,,,,,,,,,
NJ00025,NJ,Federal,NJ,U.S. Senate,Robert Menendez,Democratic,x-Jenny,TRUE,,,http://www.menendezfornj.com/,,https://www.facebook.com/MenendezForNJ?ref=ts,Menendez4NJ,,,
NJ00026,NJ,Federal,NJ,U.S. Senate,Joe Kyrillos,Republican,Jenny,FALSE,,,http://joekyrillos.com/time/,,https://www.facebook.com/joekyrillos2012?ref=ts,joekyrillos,,,
NJ10001,NJ,Federal,NJ,U.S. Senate,"Inder ""Andy"" Soni",America First,Jenny,,,,http://www.soniforussenate.com/,,,,,,
NJ10002,NJ,Federal,NJ,U.S. Senate,Ken Wolski,Green,Jenny,,,,http://www.gp.org/candidates/2012-display.php?Campaign_CLName=Ken%20Wolski,,http://www.facebook.com/FriendsOfKenWolski,ohamkrw,,,
NJ10003,NJ,Federal,NJ,U.S. Senate,Gwen Diakos,Jersey Strong Independents,Jenny,,,,http://www.diakos2012.com/,,http://www.facebook.com/GwenForSenate,DiakosForSenate,,,
NJ10004,NJ,Federal,NJ,U.S. Senate,Kenneth R. Kaplan,Libertarian,Jenny,,,,http://kenforsenate.com/,,,,,,
NJ10005,NJ,Federal,NJ,U.S. Senate,Eugene Martin Lavergne,(No Party),Jenny,,,,,,,,,,
NJ10006,NJ,Federal,NJ,U.S. Senate,Daryl Mikell Brooks,Reform Nation,Jenny,,,,http://brooksus2012.blogspot.com/,,,,,,
NJ10007,NJ,Federal,NJ,U.S. Senate,"Robert ""Turk"" Turkavage",Responsibility Fairness Integrity,Jenny,,,,http://turkavageforussenator.com/,,,,,,
NJ10008,NJ,Federal,NJ,U.S. Senate,Gregory Pason,Socialist Party USA,Jenny,,,,http://votepason2012-org.webs.com/,,https://www.facebook.com/pages/Greg-Pason-for-US-Senate/223652274378720,VotePason2012,,,
NJ10009,NJ,Federal,NJ,U.S. Senate,J. David Dranikoff,Totally Independent Candidate,Jenny,,,,http://davidforsenate.blogspot.com/,,http://www.facebook.com/DavidDranikoff,,,,
NJ00001,NJ,Federal,NJ Congressional District 01,House of Representatives - District 01,Robert Andrews,Democratic,,TRUE,,,http://www.andrewsforcongress.com/,,http://www.facebook.com/robertandrews,Andrews4NJ,,,
NJ00002,NJ,Federal,NJ Congressional District 01,House of Representatives - District 01,Gregory Horton,Republican,,FALSE,,,http://hortonforcongress.org/,,http://www.facebook.com/pages/Horton-For-Congress/380504395319565,,,,
NJ10010,NJ,Federal,NJ Congressional District 01,House of Representatives - District 01,Margaret Chapman,Reform ,,,,,http://www.vote4margaret.info/,,http://www.facebook.com/Vote4Margaret,Vote4Margaret,,,
NJ10011,NJ,Federal,NJ Congressional District 01,House of Representatives - District 01,John William Reitter,Green,,,,,,,,,,,
NJ00003,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,Cassandra Shober,Democratic,,FALSE,,,http://www.cassandrashoberforcongress.com/,,http://www.facebook.com/CassandraShoberForCongress,CassandraShober,,,
NJ00004,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,Frank LoBiondo,Republican,,TRUE,,,http://lobiondoforcongress.com/,,http://www.facebook.com/LoBiondoForCongress,LoBiondo2012,,,
NJ10012,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,David W. Bowen Sr.,The People's Agenda,,,,,http://www.davidwbowen.com/,,http://www.facebook.com/THEPEOPLESAGENDA,DAVIDWBOWENSR,,,
NJ10013,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,Frank Faralli Jr.,"Conservative, Compassionate, Creative",,,,,,,,,,,
NJ10014,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,Charles Lukens,Constitutional Conservative,,,,,http://lukensforcongress.com/,,,,,,
NJ10015,NJ,Federal,NJ Congressional District 02,House of Representatives - District 02,John Ordille,Libertarian,,,,,http://www.johnforcongress2012.com/,,http://www.facebook.com/JohnOrdilleLibertarianForCongress,,,,
NJ00005,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Shelly Adler,Democratic,,FALSE,,,http://www.shelleyadlerforcongress.com/,,https://www.facebook.com/ShelleyAdlerforCongress?ref=ts,Shelley_Adler,,,
NJ00006,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Jon Runyan,Republican,,TRUE,,,http://runyanforcongress.com/,,https://www.facebook.com/RepJonRunyan?ref=ts,Runyan2012,,,
NJ10016,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Christopher G. Dennick Jr. ,(No Party),,,,,,,,,,,
NJ10017,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Robert Edward Forchion,Legalize Marijuana Party,,,,,http://home.njweedman.com/,,http://www.facebook.com/NJWEEDMAN,Njweedman,,,
NJ10018,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Frederick John Lavergne,(No Party),,,,,,,http://www.facebook.com/FrederickJohnLaVergneForCongress,,,,
NJ10019,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Robert Shapiro,Bob's for Jobs,,,,,http://www.robertshapiro.info/default.html,,,,,,
NJ10020,NJ,Federal,NJ Congressional District 03,House of Representatives - District 03,Robert Witterschein,None of Them,,,,,http://robwitterscheinforcongress.com/,,http://www.facebook.com/pages/Rob-Witterschein-for-Congress/276899732373581,,,,
NJ00007,NJ,Federal,NJ Congressional District 04,House of Representatives - District 04,Brian P. Froelich,Democratic,Jenny,FALSE,,,http://froelich4congress.com/,,http://www.facebook.com/BrianFroelichForCongress,,,,
NJ00008,NJ,Federal,NJ Congressional District 04,House of Representatives - District 04,Christopher H. Smith,Republican,Jenny,TRUE,,,http://www.smith4nj.com/,,http://www.facebook.com/Smith4NJ#,,,,
NJ10021,NJ,Federal,NJ Congressional District 04,House of Representatives - District 04,Leonard P. Marshall,(No Party),x-Jenny,,,,,,,,,,
NJ00009,NJ,Federal,NJ Congressional District 05,House of Representatives - District 05,Adam Gussen,Democratic,Jenny,FALSE,,,http://gussenforcongress.com/,,http://www.facebook.com/adamgussen5,,,,
NJ00010,NJ,Federal,NJ Congressional District 05,House of Representatives - District 05,Scott Garrett,Republican,Jenny,TRUE,,,http://www.garrettforcongress.com/,,http://www.facebook.com/ScottGarrettNJ05?sk=wall&filter=2,,,,
NJ10022,NJ,Federal,NJ Congressional District 05,House of Representatives - District 05,Patricia Alessandrini,Green,Jenny,,,,http://www.newmenu.org/votepatricia,,http://www.facebook.com/PatriciaForCongress,,,,
NJ00011,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Frank Pallone Jr. ,Democratic,Jenny,TRUE,,,http://www.pallonefornewjersey.com/,,http://www.facebook.com/RepFrankPallone,FrankPallone,,,
NJ00012,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Anna Little,Republican,Jenny,FALSE,,,http://www.annalittleforcongress.com/,,http://www.facebook.com/annalittleforcongress,Little4Congress,,,
NJ10023,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Len Flynn,Libertarian,Jenny,,,,,,,,,,
NJ10024,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Mac Dara Lyden,Jobs Economy Honesty,x-Jenny,,,,,,,,,,
NJ10025,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Herbert L. Tarbous,Reform ,Jenny,,,,,,,,,,
NJ10026,NJ,Federal,NJ Congressional District 06,House of Representatives - District 06,Karen Zaletel,Overthrow All Incumbents,Jenny,,,,,,,,,,
NJ00013,NJ,Federal,NJ Congressional District 07,House of Representatives - District 07,Upendra J. Chivukula,Democratic,Jenny,FALSE,,,http://chivukulaforcongress.com/,,https://www.facebook.com/chivukulaforcongress,UChivukula7,,,
NJ00014,NJ,Federal,NJ Congressional District 07,House of Representatives - District 07,Leonard Lance,Republican,Jenny,TRUE,,,http://www.lanceforcongress.com/,,https://www.facebook.com/LanceforCongress,LeonardLanceNJ7,,,
NJ10027,NJ,Federal,NJ Congressional District 07,House of Representatives - District 07,Dennis A. Breen,Independent Reform,Jenny,,,,http://www.electdab.com/,,,,,,
NJ10028,NJ,Federal,NJ Congressional District 07,House of Representatives - District 07,Patrick McKnight,Libertarian,Jenny,,,,http://mcknight2012.com/,,http://www.facebook.com/pages/McKnight-for-Congress-2012/63856593910,,,,
NJ00015,NJ,Federal,NJ Congressional District 08,House of Representatives - District 08,Albio Sires,Democratic,Jenny,TRUE,,,,,,,,,
NJ00016,NJ,Federal,NJ Congressional District 08,House of Representatives - District 08,Maria Karczewski,Republican,Jenny,FALSE,,,http://www.mariakforcongress.com/,,https://www.facebook.com/MariaPineiroKarczewskiForUsCongressNJ8,MariaK4Congress,,,
NJ10029,NJ,Federal,NJ Congressional District 08,House of Representatives - District 08,Pablo Olivera,Unity is Strength,Jenny,,,,,,https://www.facebook.com/Olivera4Newark,Olivera4Newark ,,,
NJ10030,NJ,Federal,NJ Congressional District 08,House of Representatives - District 08,Herbert H. Shaw,Politicians are Crooks,Jenny,,,,,,,,,,
NJ50000,NJ,Federal,NJ Congressional District 08,House of Representatives - District 08,Stephen DeLuca,Restoring America's Promise,x-Jenny,,,,http://delucaforcongress.com/,,https://www.facebook.com/stephen.deluca.73,,,,
NJ00017,NJ,Federal,NJ Congressional District 09,House of Representatives - District 09,Bill Pascrell Jr.,Democratic,x-Jenny,TRUE,,,http://pascrellforcongress.com/,,https://www.facebook.com/PascrellforCongress,BillPascrell,,,
NJ00018,NJ,Federal,NJ Congressional District 09,House of Representatives - District 09,Shmuley Boteach,Republican,Jenny,FALSE,,,http://shmuleyforcongress.com/,,https://www.facebook.com/pages/Rabbi-Shmuley-for-Congress/282637568476861,shmuleycongress,,,
NJ10031,NJ,Federal,NJ Congressional District 09,House of Representatives - District 09,E. David Smith,Abundant American,Jenny,,,,http://edsmith4congress.com/,,,EDavidSmith,,,
NJ10032,NJ,Federal,NJ Congressional District 09,House of Representatives - District 09,Jeanette Woolsey,Constitution,Jenny,,,,,,http://www.facebook.com/pages/Woolsey-For-Congress/236389236431964,,,,
NJ00019,NJ,Federal,NJ Congressional District 10,House of Representatives - District 10,"Donald M. Payne, Jr.",Democratic,Jenny,FALSE,,,http://www.paynejrforcongress.com/,,http://www.facebook.com/pages/Donald-M-Payne-Jr/19910036511,DonaldPayneJr,,,
NJ00020,NJ,Federal,NJ Congressional District 10,House of Representatives - District 10,Brian C. Kelemen,Republican,x-Jenny,FALSE,,,,,,,,,
NJ10033,NJ,Federal,NJ Congressional District 10,House of Representatives - District 10,Mick Erickson,Libertarian,Jenny,,,,http://mickerickson2012.org/?p=1,,http://www.facebook.com/Mick.Erickson.Congress.2012,,,,
NJ10034,NJ,Federal,NJ Congressional District 10,House of Representatives - District 10,Joanne Miller,"Change, Change, Change",Jenny,,,,,,,,,,
NJ00021,NJ,Federal,NJ Congressional District 11,House of Representatives - District 11,John Arvanites,Democratic,Jenny,FALSE,,,http://www.arvanitesforcongress.com/,,http://www.facebook.com/JohnArvanitesForCongress,JohnArvanites12,,,
NJ00022,NJ,Federal,NJ Congressional District 11,House of Representatives - District 11,Rodney P. Frelinghuysen,Republican,Jenny,TRUE,,,http://www.rodneyforcongress.com/,,http://www.facebook.com/rodney.frelinghuysen.3?ref=search&sid=1320714554.3525366996..1,,,,
NJ10035,NJ,Federal,NJ Congressional District 11,House of Representatives - District 11,Barry Berlin,Opposing Congressional Gridlock,Jenny,,,,http://bb4hr2012.wordpress.com/,,,bb4hr2012,,,
NJ00023,NJ,Federal,NJ Congressional District 12,House of Representatives - District 12,Rush Holt,Democratic,Jenny,TRUE,,,http://www.rushholt.com/,,http://www.facebook.com/RushHolt,RushHolt,,,
NJ00024,NJ,Federal,NJ Congressional District 12,House of Representatives - District 12,Eric A. Beck,Republican,Jenny,FALSE,,,http://beckforcongress.com/,,http://www.facebook.com/beckforcongress,,,,
NJ10036,NJ,Federal,NJ Congressional District 12,House of Representatives - District 12,Kenneth J. Cody,Truth Vision Hope,Jenny,,,,http://cody-for-congress.tripod.com/,,http://www.facebook.com/codyforcongress,,,,
NJ10037,NJ,Federal,NJ Congressional District 12,House of Representatives - District 12,Jack Freudenheim,Independent ,Jenny,,,,http://www.jackforcongress2012.com/,,http://www.facebook.com/pages/Jack-Freudenheim-for-Congress-NJ-District-12/159646337400534?ref=hl,,,,
